CarID,ModelID,Engine_Size,Fuel_Type,Year_of_Manufacturing,Mileage,Price,DealerName
C30283,4,1.0,Petrol,1991,160759,1126,Brown Group
C30284,5,1.4,Petrol,2009,124409,8603,Perez Group
C30288,10,1.0,Hybrid,1991,278999,705,Little-Mcconnell
C30289,8,3.0,Petrol,1989,156105,6060,Cruz-Castro
C30292,11,2.0,Hybrid,2018,25387,53573,Smith Ltd
C30293,3,2.2,Petrol,1997,130914,5083,Johnson and Sons
C30294,14,1.4,Diesel,2018,42902,30374,Adams-Kelly
C30302,11,2.4,Hybrid,2002,158870,7839,Warner-Payne
C30303,14,2.0,Diesel,1995,173730,2973,"Walker, Baxter and Daniel"
C30308,8,3.5,Petrol,2014,63934,69001,Carr-Shaw
C30311,14,2.0,Diesel,1992,224814,1553,Vasquez-Murphy
C30312,10,1.4,Hybrid,1988,18166,5371,Johnson and Sons
C30316,1,4.4,Petrol,2018,34141,102706,Day LLC
C30320,14,1.8,Diesel,1998,182914,3184,Little-Mcconnell
C30322,1,5.0,Petrol,2014,85906,60054,Little-Mcconnell
C30325,2,2.4,Diesel,2019,35129,49291,Warner-Payne
C30326,11,1.8,Hybrid,1998,226710,2879,Cruz-Castro
C30328,12,1.0,Hybrid,2019,13166,28336,Lucas PLC
C30332,14,1.8,Diesel,1999,68608,8241,Warner-Payne
C30335,15,1.4,Petrol,2015,32893,16993,"Walker, Baxter and Daniel"
C30339,5,1.8,Diesel,2011,73323,16975,Warner-Payne
C30340,14,1.6,Petrol,2015,45410,24936,Mclean-Miller
C30343,5,1.8,Diesel,1997,200883,2433,"Davis, Guerrero and Vasquez"
C30350,10,1.0,Hybrid,1990,173898,1704,Brewer-Sosa
C30351,6,1.8,Diesel,2016,66823,24517,Vasquez-Murphy
C30353,13,2.0,Petrol,2005,156965,5094,Johnson and Sons
C30358,13,1.6,Petrol,2008,75120,10355,Perez Group
C30360,15,1.0,Diesel,2004,76273,5504,Carr-Shaw
C30361,12,1.0,Hybrid,1986,294507,335,Guzman-Logan
C30362,5,1.6,Petrol,2017,38099,28444,Warner-Payne
C30365,14,1.6,Diesel,2000,20688,11122,Warner-Payne
C30366,13,1.4,Diesel,2022,5195,39296,Turner-Walton
C30373,4,1.4,Hybrid,2016,51833,18942,Little-Mcconnell
C30375,11,2.2,Hybrid,2003,156406,8188,Warner-Payne
C30376,2,3.0,Petrol,1991,194227,2463,Cruz-Castro
C30380,15,1.0,Petrol,2018,29018,17938,Allen-Jones
C30381,10,1.8,Hybrid,2020,5829,54900,Sandoval Group
C30386,10,1.4,Hybrid,2003,185411,4347,Peterson-Ewing
C30388,10,1.0,Hybrid,2005,68477,10394,Anderson-Rivas
C30389,5,1.8,Diesel,1996,228514,1777,"Walker, Baxter and Daniel"
C30390,11,2.2,Hybrid,2008,91899,18830,Vasquez-Murphy
C30391,13,2.0,Diesel,2006,132517,6968,Guzman-Logan
C30393,13,1.2,Diesel,1999,141870,3141,Johnson-Wilkinson
C30394,13,1.8,Diesel,1999,128313,4285,"Brooks, Thomas and Davis"
C30396,13,1.8,Petrol,2017,30879,26435,Guzman-Logan
C30399,14,2.0,Diesel,2019,31515,41513,Allen-Jones
C30402,12,1.0,Petrol,1997,117567,2750,Wilcox LLC
C30405,12,1.0,Petrol,2011,122572,6729,Wilson and Sons
C30406,2,2.0,Petrol,1989,177303,2038,Miller-Hoover
C30408,14,1.4,Diesel,1989,59703,3955,Macdonald Inc
C30410,11,2.2,Hybrid,1994,204406,2977,Wilson and Sons
C30411,14,2.0,Diesel,1985,80478,3151,"Davis, Guerrero and Vasquez"
C30412,12,1.2,Petrol,1998,39334,5502,Johnson-Turner
C30420,13,2.0,Petrol,2016,29843,26224,Macdonald Inc
C30421,5,1.6,Petrol,2018,38017,30419,"Davis, Guerrero and Vasquez"
C30425,4,1.4,Diesel,2019,18034,24681,Johnson and Sons
C30427,4,1.0,Petrol,2019,26622,18940,"Bailey, Grant and Carter"
C30428,6,1.4,Petrol,1994,136761,2845,Smith-Houston
C30431,13,1.8,Petrol,2018,34252,27709,Brown Inc
C30433,4,1.2,Diesel,2012,73872,10180,Aguilar LLC
C30434,15,1.0,Petrol,2012,42569,11103,Anderson-Rivas
C30438,15,1.2,Petrol,2012,32163,12936,Macdonald Inc
C30441,10,1.4,Hybrid,1997,131620,4551,Little-Mcconnell
C30442,5,1.8,Petrol,2009,101135,11630,Carr-Shaw
C30443,10,1.4,Hybrid,1994,157136,3031,Brown Inc
C30452,15,1.4,Petrol,1990,192946,972,"Perez, Gordon and Thomas"
C30456,1,4.0,Petrol,2011,49176,56089,Peterson-Ewing
C30460,8,2.6,Petrol,1998,227471,5525,Smith LLC
C30466,12,1.4,Hybrid,2004,96949,7260,Carr-Shaw
C30468,5,1.0,Petrol,2021,7415,34826,Collins and Sons
C30478,11,1.8,Hybrid,1993,190290,2851,Brown Group
C30479,10,1.4,Hybrid,2012,34369,24277,Johnson-Turner
C30480,14,2.0,Diesel,1991,209392,1669,Schroeder and Sons
C30482,10,1.0,Hybrid,1994,183610,2048,Brown Inc
C30488,5,2.0,Diesel,2009,133780,10032,Hancock PLC
C30490,13,1.6,Diesel,2009,75707,11576,"Bailey, Grant and Carter"
C30491,14,1.6,Petrol,2005,14086,15322,Hancock PLC
C30492,6,1.4,Hybrid,2010,62242,17069,Wilcox LLC
C30495,12,1.2,Petrol,2002,109996,4452,"Carlson, Whitaker and Barrett"
C30501,12,1.0,Petrol,1991,109029,1966,Lucas PLC
C30502,13,2.0,Petrol,2015,43259,22664,"Perez, Gordon and Thomas"
C30505,11,2.4,Hybrid,2002,147026,8640,"Bailey, Grant and Carter"
C30507,13,1.2,Diesel,2009,120212,7256,Richard-George
C30511,4,1.4,Petrol,1998,166325,2029,"Bailey, Grant and Carter"
C30513,15,1.2,Petrol,2017,47964,16423,Peterson-Ewing
C30514,6,1.4,Diesel,2015,54723,21876,Villa and Sons
C30515,6,1.4,Diesel,1998,196395,2364,"Davis, Guerrero and Vasquez"
C30516,13,1.4,Petrol,1995,219311,1274,Lucas PLC
C30519,14,1.4,Diesel,2001,71938,8122,Wilson and Sons
C30521,14,1.8,Diesel,2018,14558,40494,Day LLC
C30526,10,1.0,Hybrid,2014,48492,21533,Johnson and Sons
C30530,4,1.4,Petrol,1998,247951,984,"Davis, Guerrero and Vasquez"
C30535,10,1.0,Hybrid,2011,91143,13263,Brown Inc
C30542,7,2.0,Petrol,2002,182640,5334,Peterson-Ewing
C30546,3,2.2,Petrol,1998,186079,3439,Hancock PLC
C30551,15,2.0,Petrol,1990,123329,2068,Adams-Kelly
C30552,15,2.0,Petrol,2000,135070,3673,"Kramer, Alvarez and Davis"
C30556,13,1.6,Petrol,2012,53478,15580,Day LLC
C30557,12,1.4,Hybrid,1986,277097,468,Aguilar LLC
C30559,11,2.2,Hybrid,2018,33011,53788,Richard-George
C30571,13,1.2,Petrol,2016,36664,19522,Guzman-Logan
C30573,11,2.4,Hybrid,2014,52305,38289,Peterson-Ewing
C30575,4,1.2,Petrol,2004,91730,5023,Brown Group
C30578,11,1.8,Hybrid,2014,70748,29418,Carr-Shaw
C30579,11,2.4,Petrol,1986,294369,663,Smith-Houston
C30580,4,1.0,Petrol,1999,140064,2275,Collins and Sons
C30583,12,1.4,Hybrid,1987,118789,1986,"Walker, Baxter and Daniel"
C30588,15,1.6,Petrol,1991,281749,494,Collins and Sons
C30589,2,2.0,Diesel,2007,48420,18661,Macdonald Inc
C30590,5,1.8,Diesel,2016,32236,30672,Johnson and Sons
C30597,6,1.4,Petrol,2005,112372,7159,Gonzales-Morales
C30600,14,1.4,Diesel,1997,263784,1267,Mclean-Miller
C30602,10,1.0,Hybrid,1998,187721,2580,Brown Inc
C30603,4,1.0,Hybrid,2015,40954,16011,Hancock PLC
C30607,6,1.6,Diesel,2013,61417,19607,Johnson and Sons
C30611,4,1.4,Petrol,2007,59701,8240,"Simmons, Fields and Wolf"
C30612,15,1.4,Petrol,1997,189186,1602,"Proctor, Villarreal and Hurley"
C30620,6,1.6,Diesel,2011,80816,15066,"Davis, Guerrero and Vasquez"
C30622,10,1.4,Hybrid,2007,107606,10659,"Simmons, Fields and Wolf"
C30624,5,1.0,Petrol,1996,97454,3743,"Hawkins, Stark and Campos"
C30626,10,1.4,Hybrid,2000,93256,7424,Brown Inc
C30632,1,4.4,Petrol,2003,78946,28399,Nelson-Miller
C30634,14,1.6,Diesel,2015,45897,26105,Lucas PLC
C30638,4,1.0,Petrol,2012,36877,11192,Johnson-Turner
C30639,12,1.2,Petrol,2012,64730,11931,"Carlson, Whitaker and Barrett"
C30640,6,1.6,Diesel,2010,67468,15428,Villa and Sons
C30643,10,1.8,Hybrid,1988,234902,1167,Nelson-Miller
C30645,13,1.6,Petrol,2009,64176,11908,Guzman-Logan
C30647,14,1.8,Diesel,1999,218301,2492,Gonzales-Morales
C30659,4,1.0,Petrol,2001,107007,3358,Allen-Jones
C30666,4,1.2,Petrol,2015,58116,13138,"Davis, Guerrero and Vasquez"
C30672,9,3.0,Petrol,1999,106374,11719,Sandoval Group
C30675,13,1.4,Petrol,2018,32454,24695,Collins and Sons
C30676,5,2.0,Petrol,2015,51485,25649,Smith LLC
C30680,15,1.6,Petrol,2019,26125,24657,Peterson-Ewing
C30682,11,2.0,Hybrid,2007,122861,13336,Guzman-Logan
C30686,14,1.8,Diesel,2021,15944,49092,Schroeder and Sons
C30688,14,1.6,Diesel,2003,189243,3967,Peterson-Ewing
C30690,10,1.4,Hybrid,2004,186979,4584,Turner-Walton
C30692,14,1.4,Diesel,2007,61496,12982,Johnson-Turner
C30694,10,1.8,Hybrid,2009,42648,21454,"Black, Black and Bishop"
C30697,4,1.2,Petrol,1998,190922,1522,Smith Ltd
C30701,5,2.0,Diesel,2005,87542,10872,"Black, Black and Bishop"
C30705,15,1.2,Petrol,2001,107238,3769,Villa and Sons
C30709,14,1.8,Diesel,2018,37123,35654,"Carlson, Whitaker and Barrett"
C30710,4,1.4,Petrol,2006,75391,6947,Brown Group
C30711,10,1.8,Hybrid,1991,16000,7527,"Hawkins, Stark and Campos"
C30720,2,3.0,Diesel,2006,146050,10565,Ingram-Mitchell
C30722,5,1.6,Diesel,1995,171184,2595,Perez Group
C30727,11,2.0,Petrol,1996,82667,7174,"Hawkins, Stark and Campos"
C30728,9,3.0,Petrol,2008,116605,19771,Day LLC
C30731,13,1.4,Diesel,2016,31563,22810,Lucas PLC
C30732,2,2.4,Diesel,2017,40284,41839,Guzman-Logan
C30743,11,1.8,Hybrid,2005,117907,11502,Smith LLC
C30746,13,1.8,Hybrid,2016,42938,27634,Brewer-Sosa
C30748,15,1.0,Petrol,2019,24767,19643,Gonzales-Morales
C30749,13,1.4,Petrol,1999,208032,1841,Miller-Hoover
C30750,14,1.4,Petrol,2000,136368,4499,Johnson and Sons
C30759,7,2.4,Petrol,2010,119633,16674,Warner-Payne
C30761,13,1.2,Hybrid,2020,16239,34331,Aguilar LLC
C30768,10,1.4,Hybrid,2017,45574,31684,Johnson-Turner
C30769,8,2.6,Petrol,1989,53924,11979,Day LLC
C30770,12,1.2,Hybrid,2012,121344,9546,"Proctor, Villarreal and Hurley"
C30773,15,1.2,Petrol,2003,193496,2131,Day LLC
C30774,2,3.0,Diesel,1994,200636,2986,Hancock PLC
C30776,11,2.0,Hybrid,2011,64149,26523,Gonzales-Morales
C30780,5,2.0,Diesel,1993,95096,4628,Richard-George
C30781,8,3.5,Petrol,2018,22616,115729,Guzman-Logan
C30782,13,2.0,Diesel,1991,172719,1843,Wilcox LLC
C30786,15,1.6,Petrol,2000,181948,2227,Brewer-Sosa
C30791,14,1.8,Diesel,2012,60606,20663,"Bailey, Grant and Carter"
C30797,15,1.4,Petrol,2012,54148,12229,Lucas PLC
C30798,7,2.0,Petrol,2008,141155,11247,Vasquez-Murphy
C30800,6,1.8,Diesel,2008,60837,14957,Villa and Sons
C30802,14,1.4,Diesel,1995,282424,931,Nelson-Miller
C30804,11,1.8,Hybrid,1995,201823,2945,"Carlson, Whitaker and Barrett"
C30810,2,2.0,Diesel,2004,117861,9429,Miller-Hoover
C30813,13,1.6,Diesel,2003,136889,4929,Wilcox LLC
C30814,4,1.2,Petrol,1991,209167,812,Turner-Walton
C30815,1,4.0,Petrol,2020,12831,126033,Johnson-Wilkinson
C30823,5,1.6,Diesel,2011,77107,15598,Smith LLC
C30830,14,1.6,Diesel,2007,99792,10652,Adams-Kelly
C30834,6,1.8,Diesel,1986,352822,279,"Black, Black and Bishop"
C30835,3,2.2,Petrol,2018,40770,38725,Schroeder and Sons
C30838,4,1.2,Petrol,2016,28283,16827,"Bailey, Grant and Carter"
C30839,10,1.8,Hybrid,2005,127757,9068,Brown Inc
C30840,5,2.0,Petrol,2007,95524,11176,Collins and Sons
C30841,10,1.8,Hybrid,2007,73184,15440,Hancock PLC
C30844,4,1.2,Petrol,2006,93876,5652,Aguilar LLC
C30854,5,1.6,Hybrid,2008,80645,14244,Brewer-Sosa
C30861,5,1.4,Petrol,1996,142734,3128,Hancock PLC
C30863,5,2.0,Petrol,2013,41792,23825,Guzman-Logan
C30864,11,1.8,Hybrid,2013,5000,40637,Vasquez-Murphy
C30871,12,1.2,Hybrid,2013,77179,14079,"Black, Black and Bishop"
C30872,2,3.0,Diesel,2018,15307,57638,Villa and Sons
C30876,12,1.0,Hybrid,1997,188407,1846,Smith-Houston
C30877,10,1.8,Hybrid,2012,61714,23250,Johnson and Sons
C30878,15,1.2,Petrol,2019,24472,21553,"Carlson, Whitaker and Barrett"
C30879,5,1.4,Petrol,2018,29642,29880,"Davis, Guerrero and Vasquez"
C30880,4,1.2,Petrol,1992,239616,659,Day LLC
C30881,13,1.2,Petrol,1993,100808,2751,Vasquez-Murphy
C30883,14,1.4,Diesel,2004,165679,4852,Guzman-Logan
C30888,5,2.0,Petrol,1995,172909,2723,"Black, Black and Bishop"
C30889,4,1.4,Petrol,2009,37902,10777,Adams-Kelly
C30892,6,1.8,Petrol,1998,41630,8247,Smith-Houston
C30893,1,4.4,Petrol,1989,228779,3295,Cruz-Castro
C30894,15,1.0,Petrol,1990,259900,448,Perez Group
C30897,2,2.0,Diesel,2009,65061,19174,Carr-Shaw
C30901,12,1.2,Hybrid,2018,30726,26344,Turner-Walton
C30902,2,3.0,Petrol,2006,103934,13954,Johnson and Sons
C30903,12,1.0,Hybrid,2014,102065,11514,Smith LLC
C30904,12,1.4,Hybrid,1989,200886,1148,Villa and Sons
C30905,6,1.4,Diesel,2016,53994,23492,Allen-Jones
C30906,15,1.2,Petrol,2005,71847,6325,Collins and Sons
C30910,13,1.6,Petrol,1988,259529,591,Anderson-Rivas
C30911,15,2.0,Petrol,2011,67107,12574,"Kramer, Alvarez and Davis"
C30913,10,1.4,Hybrid,2000,144462,5017,Brown Group
C30915,14,1.4,Diesel,2017,43936,28237,"Bailey, Grant and Carter"
C30916,15,1.6,Petrol,1997,75705,4174,Brewer-Sosa
C30919,12,1.4,Hybrid,2013,64396,16567,Smith-Houston
C30921,15,1.0,Diesel,2013,68034,10602,Allen-Jones
C30923,6,1.8,Diesel,1988,225561,1061,"Brooks, Thomas and Davis"
C30924,6,2.0,Diesel,2017,29033,34882,Wilcox LLC
C30928,2,3.0,Diesel,2012,66474,28418,Johnson and Sons
C30929,5,1.4,Petrol,1991,189656,1511,Little-Mcconnell
C30932,6,1.8,Diesel,2017,15688,35639,Macdonald Inc
C30935,4,1.4,Petrol,2010,47542,10867,Johnson-Turner
C30938,5,1.0,Petrol,2002,77303,6436,"Perez, Gordon and Thomas"
C30940,8,2.2,Petrol,2015,18620,76794,Macdonald Inc
C30945,12,1.0,Hybrid,2011,90133,10276,Gonzales-Morales
C30949,6,1.6,Diesel,2016,44077,26707,Aguilar LLC
C30951,13,2.0,Diesel,2005,102558,8195,Vasquez-Murphy
C30957,10,1.8,Hybrid,1991,229201,1501,Nelson-Miller
C30962,1,4.0,Petrol,2018,27230,101904,"Black, Black and Bishop"
C30964,15,1.4,Petrol,2001,167412,2520,Smith Ltd
C30966,14,1.4,Diesel,2018,53835,28388,Anderson-Rivas
C30971,14,2.0,Petrol,2014,55880,24432,Brown Inc
C30974,6,1.6,Petrol,2011,48742,17710,Vasquez-Murphy
C30990,10,1.8,Hybrid,2003,82264,11113,Johnson-Turner
C30994,13,1.2,Hybrid,2006,75067,9422,Ingram-Mitchell
C30995,5,1.6,Hybrid,2004,72468,11536,Day LLC
C30998,10,1.4,Hybrid,1988,199891,1409,Warner-Payne
C31000,13,1.4,Petrol,1998,48584,5909,"Wagner, Cobb and Jenkins"
C31005,12,1.4,Petrol,2015,45344,17800,Smith LLC
C31006,5,1.4,Petrol,2020,16927,36652,Allen-Jones
C31007,12,1.0,Hybrid,2021,3184,34105,Gonzales-Morales
C31010,7,2.4,Petrol,2001,100724,10546,Guzman-Logan
C31012,15,2.0,Diesel,2013,102698,11759,Brown Inc
C31014,12,1.2,Petrol,2010,44865,11842,Sandoval Group
C31015,4,1.4,Petrol,2011,93459,8545,"Bailey, Grant and Carter"
C31023,8,3.5,Petrol,2007,143705,24053,Little-Mcconnell
C31024,11,2.2,Hybrid,2001,98475,11261,Sandoval Group
C31027,11,1.8,Hybrid,2006,131718,11044,Brown Inc
C31036,5,1.8,Petrol,2005,140010,6606,Brown Inc
C31040,4,1.4,Diesel,1989,207973,815,"Walker, Baxter and Daniel"
C31042,13,1.2,Petrol,1991,255081,651,Schroeder and Sons
C31044,5,1.0,Diesel,2018,47716,23811,Anderson-Rivas
C31045,1,4.4,Petrol,2020,17774,128714,Day LLC
C31054,11,2.2,Hybrid,2016,41440,44782,"Walker, Baxter and Daniel"
C31058,10,1.8,Hybrid,2016,35710,35659,"Walker, Baxter and Daniel"
C31060,6,1.4,Diesel,2012,37455,19911,Adams-Kelly
C31062,14,2.0,Diesel,1990,296581,697,"Simmons, Fields and Wolf"
C31064,11,2.4,Hybrid,1989,247547,1507,Miller-Hoover
C31069,15,1.2,Petrol,1994,142990,1790,Collins and Sons
C31070,6,1.6,Diesel,1998,284185,1132,Vasquez-Murphy
C31071,9,4.0,Petrol,1994,63266,13109,Day LLC
C31073,7,2.4,Petrol,2020,23650,61722,"Wagner, Cobb and Jenkins"
C31075,13,1.4,Diesel,1991,310363,438,"Kramer, Alvarez and Davis"
C31085,14,1.6,Petrol,1998,173719,3093,Brewer-Sosa
C31092,13,1.2,Hybrid,1989,195285,1175,Brown Inc
C31093,5,1.6,Petrol,1995,213902,1703,Richard-George
C31112,14,2.0,Diesel,2007,107443,11255,Allen-Jones
C31113,11,2.4,Hybrid,2001,76915,13695,Wilson and Sons
C31115,12,1.0,Hybrid,2002,89191,5677,"Perez, Gordon and Thomas"
C31118,5,2.0,Petrol,1992,260873,1014,"Proctor, Villarreal and Hurley"
C31119,5,1.6,Diesel,1998,177824,2996,Wilcox LLC
C31121,3,2.0,Petrol,2007,94344,12439,"Carlson, Whitaker and Barrett"
C31123,12,1.0,Petrol,2005,64908,6822,Ingram-Mitchell
C31124,12,1.2,Petrol,2003,52203,7096,Brown Group
C31126,1,5.0,Petrol,2005,84885,33195,Allen-Jones
C31133,3,2.4,Petrol,2007,54130,17891,"Wagner, Cobb and Jenkins"
C31135,10,1.8,Hybrid,2013,64209,24451,Peterson-Ewing
C31139,13,1.8,Petrol,1996,183463,2119,Johnson-Turner
C31141,4,1.4,Petrol,2017,32960,18912,Perez Group
C31143,4,1.4,Petrol,2010,58123,10167,Anderson-Rivas
C31144,5,2.0,Diesel,2015,56991,26010,Adams-Kelly
C31145,4,1.0,Diesel,2014,55914,11947,Aguilar LLC
C31147,5,1.4,Petrol,2009,61440,13500,"Simmons, Fields and Wolf"
C31149,15,1.6,Diesel,2008,82423,8714,Gonzales-Morales
C31151,15,1.4,Diesel,2002,90025,5179,Miller-Hoover
C31155,6,1.8,Diesel,1991,144397,2608,Johnson and Sons
C31156,14,2.0,Petrol,2015,59084,25586,"Perez, Gordon and Thomas"
C31159,6,1.6,Diesel,2006,94772,9782,Adams-Kelly
C31163,3,2.0,Petrol,2005,64897,13335,Cruz-Castro
C31165,10,1.4,Hybrid,1994,94515,4932,Gonzales-Morales
C31166,14,1.8,Diesel,2014,31854,28163,Anderson-Rivas
C31167,8,2.2,Petrol,2005,37195,35471,Brown Group
C31169,14,1.6,Petrol,1996,103417,4744,Peterson-Ewing
C31176,13,2.0,Petrol,1993,158008,2269,Smith-Houston
C31179,6,1.8,Petrol,1999,145571,4195,"Perez, Gordon and Thomas"
C31184,13,1.4,Diesel,2009,70679,11203,Smith LLC
C31189,6,1.8,Diesel,2019,25409,38598,"Bailey, Grant and Carter"
C31190,11,2.2,Hybrid,2009,79547,21951,Allen-Jones
C31192,14,1.4,Diesel,2012,69507,17187,Johnson-Wilkinson
C31194,10,1.0,Hybrid,1996,298549,818,"Carlson, Whitaker and Barrett"
C31197,5,1.4,Petrol,1997,104147,4507,Anderson-Rivas
C31200,2,2.0,Diesel,2011,42286,25295,"Walker, Baxter and Daniel"
C31201,2,3.0,Diesel,2004,85382,14656,Villa and Sons
C31202,14,1.6,Diesel,1995,210596,1928,Vasquez-Murphy
C31207,13,1.4,Petrol,2003,54775,7933,Ingram-Mitchell
C31208,10,1.4,Hybrid,2004,85868,10216,Johnson-Turner
C31209,10,1.4,Hybrid,2018,30526,37034,Mclean-Miller
C31210,5,1.6,Petrol,2008,85576,11469,Macdonald Inc
C31211,14,1.6,Diesel,2013,40743,23572,Miller-Hoover
C31212,12,1.0,Hybrid,2000,112787,4180,Sandoval Group
C31215,6,1.6,Diesel,2017,45047,28380,"Bailey, Grant and Carter"
C31222,6,1.8,Diesel,1996,192513,2427,"Simmons, Fields and Wolf"
C31225,6,1.8,Petrol,1996,160684,3033,"Black, Black and Bishop"
C31228,14,1.6,Diesel,2000,132149,5222,Mclean-Miller
C31231,6,1.8,Hybrid,2012,51608,23670,Smith-Houston
C31232,10,1.8,Hybrid,2002,95001,9499,Aguilar LLC
C31234,4,1.2,Petrol,2016,32801,16395,Ingram-Mitchell
C31235,4,1.0,Petrol,1999,133012,2406,"Perez, Gordon and Thomas"
C31244,12,1.0,Petrol,1996,191496,1401,Collins and Sons
C31245,5,1.0,Petrol,2016,53246,19173,Day LLC
C31246,10,1.4,Hybrid,1998,172306,3485,Johnson and Sons
C31248,6,1.4,Diesel,2018,22941,32288,"Carlson, Whitaker and Barrett"
C31256,15,1.4,Petrol,2012,92404,9446,Little-Mcconnell
C31258,13,1.6,Petrol,2001,108072,5132,Brown Group
C31259,4,1.0,Petrol,2016,34051,14858,"Perez, Gordon and Thomas"
C31261,3,2.0,Petrol,1996,180660,3007,Nelson-Miller
C31272,4,1.0,Petrol,2003,197013,1838,Villa and Sons
C31278,8,3.5,Petrol,2018,33399,108835,Johnson-Turner
C31279,10,1.8,Hybrid,1998,116643,6196,Little-Mcconnell
C31289,6,1.6,Diesel,2000,151013,4246,Adams-Kelly
C31295,4,1.0,Petrol,2012,104046,7147,Macdonald Inc
C31303,8,2.6,Petrol,2005,117041,22375,Smith-Houston
C31304,4,1.4,Petrol,2017,35265,18659,Johnson and Sons
C31305,5,1.8,Petrol,2008,105714,10518,"Walker, Baxter and Daniel"
C31307,11,2.0,Hybrid,2012,52406,30570,Smith-Houston
C31308,15,1.0,Petrol,2019,14787,20750,Smith-Houston
C31314,11,1.8,Hybrid,2005,121969,11149,Carr-Shaw
C31317,14,1.8,Diesel,1988,188425,1559,Day LLC
C31328,2,2.0,Petrol,2012,78645,20358,"Davis, Guerrero and Vasquez"
C31329,12,1.4,Hybrid,1999,150489,3437,Wilson and Sons
C31331,12,1.4,Hybrid,2006,146820,5648,Vasquez-Murphy
C31333,12,1.0,Hybrid,1999,175630,2354,Turner-Walton
C31334,14,1.8,Diesel,1997,167519,3397,Sandoval Group
C31342,6,2.0,Diesel,2001,76840,8888,Guzman-Logan
C31343,6,2.0,Diesel,2014,34770,27626,Richard-George
C31344,4,1.2,Petrol,1990,239977,575,"Proctor, Villarreal and Hurley"
C31348,2,2.4,Diesel,1995,180909,3390,Johnson and Sons
C31351,13,2.0,Petrol,2019,23267,33244,Wilcox LLC
C31353,10,1.4,Hybrid,1994,206717,1979,"Wagner, Cobb and Jenkins"
C31356,4,1.4,Petrol,2012,71393,10648,"Brooks, Thomas and Davis"
C31361,15,1.4,Petrol,1997,190893,1578,Schroeder and Sons
C31366,14,1.6,Diesel,1994,138187,3336,Peterson-Ewing
C31373,10,1.8,Hybrid,2015,68243,27205,Lucas PLC
C31374,13,1.2,Petrol,1996,97838,3434,Vasquez-Murphy
C31379,15,1.0,Petrol,2008,130930,4575,"Perez, Gordon and Thomas"
C31387,7,2.4,Petrol,2010,86290,21315,Villa and Sons
C31388,6,1.6,Diesel,1990,197499,1468,Aguilar LLC
C31389,15,1.0,Petrol,1997,162007,1707,"Carlson, Whitaker and Barrett"
C31392,11,2.0,Hybrid,2013,76033,27992,Schroeder and Sons
C31393,13,1.2,Petrol,2010,69850,10617,Peterson-Ewing
C31395,15,2.0,Petrol,2004,64701,8011,"Carlson, Whitaker and Barrett"
C31396,4,1.4,Petrol,1991,317146,321,Hancock PLC
C31399,5,1.0,Diesel,2011,75732,12447,Vasquez-Murphy
C31403,14,1.8,Diesel,1995,265689,1235,Allen-Jones
C31406,6,2.0,Diesel,2019,27188,40279,Sandoval Group
C31408,10,1.8,Hybrid,2020,16385,51925,Macdonald Inc
C31409,4,1.0,Diesel,2020,15207,22641,Little-Mcconnell
C31412,4,1.4,Petrol,2018,29014,20681,Brewer-Sosa
C31414,14,1.8,Diesel,2012,67443,19758,"Kramer, Alvarez and Davis"
C31419,10,1.0,Hybrid,2013,45150,20563,Little-Mcconnell
C31421,14,1.4,Petrol,1999,69100,6899,Carr-Shaw
C31428,1,4.0,Petrol,2012,83474,47816,"Kramer, Alvarez and Davis"
C31429,12,1.0,Petrol,1993,108158,2261,Johnson and Sons
C31430,15,1.2,Petrol,2011,27152,12454,Day LLC
C31431,14,1.6,Diesel,2017,24824,33759,"Walker, Baxter and Daniel"
C31432,11,2.2,Hybrid,2010,94800,21072,"Kramer, Alvarez and Davis"
C31435,13,1.6,Diesel,2003,156220,4212,"Carlson, Whitaker and Barrett"
C31439,13,1.8,Petrol,2015,9958,25961,Lucas PLC
C31440,15,1.2,Petrol,1991,50797,2851,Miller-Hoover
C31444,12,1.2,Hybrid,1989,178513,1292,Schroeder and Sons
C31448,10,1.8,Hybrid,1988,209415,1469,Johnson and Sons
C31449,11,2.4,Hybrid,2009,86858,21789,"Perez, Gordon and Thomas"
C31452,11,1.8,Petrol,1993,293372,924,"Davis, Guerrero and Vasquez"
C31453,10,1.8,Hybrid,2016,50970,32506,Miller-Hoover
C31455,13,1.8,Petrol,2012,55982,16265,Brewer-Sosa
C31457,10,1.4,Hybrid,2005,91423,10499,Johnson and Sons
C31459,14,1.4,Diesel,1999,77731,6834,Johnson and Sons
C31461,11,2.4,Hybrid,2013,81546,29523,Brown Group
C31462,13,1.8,Diesel,2001,161642,3738,"Perez, Gordon and Thomas"
C31466,10,1.8,Hybrid,2003,132192,7664,Brown Inc
C31467,3,2.4,Petrol,2015,32750,34722,Vasquez-Murphy
C31470,14,1.8,Diesel,2001,162188,4638,"Carlson, Whitaker and Barrett"
C31471,13,1.6,Petrol,1992,214115,1169,Guzman-Logan
C31478,5,1.4,Diesel,1991,166150,1940,Turner-Walton
C31480,12,1.2,Hybrid,2005,77452,8244,"Hawkins, Stark and Campos"
C31483,11,1.8,Hybrid,1997,155511,5001,Johnson-Wilkinson
C31484,1,4.4,Petrol,2002,102790,22417,Gonzales-Morales
C31486,13,1.6,Petrol,1991,254896,754,Nelson-Miller
C31488,1,4.0,Petrol,1994,176570,6951,Warner-Payne
